narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq,arr86
0,0,0,.28999999,0,0,0,0,0,7,1,0,0,.084099993,0,0,0
0,0,0,1,0,0,0,1,3.5,3,0,0,0,1,0,12.25,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4,73.099998,0,0,0,0,1,0,5343.6099,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,139.8,0,0,0,0,0,0,19544.041,0
0,0,0,0,0,0,0,4,62.5,0,1,0,1,0,0,3906.25,0
0,0,0,0,0,0,0,4,226.7,0,0,0,1,0,0,51392.887,0
0,0,0,0,0,0,0,4,142.39999,0,0,0,0,0,0,20277.758,0
0,0,0,1,0,0,0,1,.60000002,0,0,0,0,1,0,.36000001,0
0,0,0,1,0,0,0,4,145.3,0,0,0,0,1,0,21112.092,0
4,3,0,0,0,0,0,0,0,18,1,0,0,0,0,0,1
2,2,0,.5,0,0,0,0,0,2,0,0,0,.25,0,0,1
0,0,0,1,0,0,0,4,36.700001,0,0,0,0,1,0,1346.89,0
0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0
0,0,0,0,0,0,0,4,55.099998,0,1,0,0,0,0,3036.0098,0
0,0,0,.17,0,0,12,0,0,0,1,0,1,.028900001,144,0,0
1,1,0,.40000001,0,0,0,2,7.5999999,25,0,0,0,.16000001,0,57.759998,1
0,0,0,0,0,0,0,4,211.5,0,0,1,0,0,0,44732.25,0
0,0,0,1,0,0,0,0,0,8,1,0,0,1,0,0,0
2,2,2,0,0,0,0,2,7.1999998,11,0,0,0,0,0,51.839996,1
0,0,0,.75,0,0,0,0,0,18,0,1,0,.5625,0,0,0
1,1,1,1,0,0,0,0,0,8,1,0,1,1,0,0,1
0,0,0,1,0,0,0,2,110.9,0,0,1,0,1,0,12298.811,0
0,0,0,0,0,0,0,4,122,0,0,1,0,0,0,14884,0
1,1,0,.67000002,5.5999999,5.5999999,0,0,0,5,1,0,0,.44890001,0,0,1
0,0,0,0,0,0,0,4,105.9,0,0,0,0,0,0,11214.811,0
0,0,0,0,0,0,0,4,108.1,0,0,1,0,0,0,11685.609,0
0,0,0,0,0,0,0,2,6.0999999,0,0,1,0,0,0,37.209999,0
1,0,1,1,0,0,0,3,15.5,1,0,0,0,1,0,240.25,1
0,0,0,.2,0,0,0,2,3.8,0,0,0,0,.040000003,0,14.44,0
0,0,0,0,0,0,0,4,111.2,0,0,0,0,0,0,12365.439,0
0,0,0,.5,0,0,0,4,120.8,0,0,1,0,.25,0,14592.641,0
0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
0,0,0,.5,0,0,0,3,23.6,0,0,0,0,.25,0,556.96002,0
3,2,1,.60000002,0,0,0,3,6.6999998,2,0,1,1,.36000001,0,44.889996,1
0,0,0,0,0,0,0,1,6.3000002,8,0,0,0,0,0,39.690002,0
0,0,0,.5,0,0,0,4,41.599998,0,0,1,0,.25,0,1730.5598,0
0,0,0,0,0,0,0,4,52.700001,0,0,0,0,0,0,2777.29,0
0,0,0,1,0,0,0,4,192.2,0,0,0,0,1,0,36940.84,0
1,1,0,1,0,0,0,4,100.7,0,0,0,0,1,0,10140.489,1
0,0,0,0,0,0,0,1,.30000001,2,0,1,0,0,0,.090000004,0
3,3,3,0,0,0,0,2,5.5999999,0,1,0,0,0,0,31.359999,1
0,0,0,0,0,0,0,4,89.300003,0,0,0,0,0,0,7974.4907,0
1,0,0,0,0,0,0,3,38.5,0,0,0,1,0,0,1482.25,1
0,0,0,0,0,0,0,1,14.9,0,0,0,0,0,0,222.00999,0
0,0,0,0,0,0,0,2,14.4,2,0,0,0,0,0,207.35999,0
0,0,0,0,0,0,0,4,85.5,0,0,0,1,0,0,7310.25,0
1,1,0,0,0,0,0,4,182.5,0,0,0,0,0,0,33306.25,1
0,0,0,.38,0,0,12,0,0,0,0,1,0,.1444,144,0,0
0,0,0,0,0,0,0,4,125.1,0,0,0,1,0,0,15650.01,0
5,3,4,0,0,0,0,0,0,16,0,0,0,0,0,0,1
0,0,0,.60000002,0,0,0,4,88.099998,0,0,1,1,.36000001,0,7761.6099,0
0,0,0,1,0,0,0,4,92.599998,0,0,0,0,1,0,8574.7598,0
0,0,0,.2,0,0,0,0,0,6,1,0,1,.040000003,0,0,0
0,0,0,1,0,0,0,4,132,0,0,1,1,1,0,17424,0
0,0,0,.5,0,0,0,0,0,5,0,0,0,.25,0,0,0
1,0,1,0,0,0,0,4,89.5,0,0,0,0,0,0,8010.25,1
0,0,0,.75,0,0,9,0,0,3,0,1,0,.5625,81,0,0
0,0,0,.5,0,0,0,2,4.0999999,0,1,0,0,.25,0,16.809999,0
0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
0,0,0,1,0,0,0,4,130.5,0,0,0,1,1,0,17030.25,0
1,0,0,.25,0,0,0,4,83.300003,0,0,1,0,.0625,0,6938.8906,1
0,0,0,0,0,0,0,4,116,0,1,0,0,0,0,13456,0
0,0,0,1,0,0,0,2,10.2,4,0,0,0,1,0,104.03999,0
0,0,0,1,0,0,0,2,38.400002,1,0,1,0,1,0,1474.5601,0
0,0,0,1,0,0,0,1,10,6,0,0,0,1,0,100,0
1,0,0,0,0,0,0,3,23.1,0,0,1,1,0,0,533.61005,1
0,0,0,0,0,0,0,3,46.5,0,0,0,0,0,0,2162.25,0
0,0,0,1,0,0,0,0,0,8,0,1,1,1,0,0,0
0,0,0,1,0,0,0,4,23.1,0,0,0,0,1,0,533.61005,0
0,0,0,1,0,0,0,4,258.60001,0,0,0,0,1,0,66873.961,0
0,0,0,1,0,0,0,4,142.39999,0,0,0,0,1,0,20277.758,0
0,0,0,0,0,0,0,4,140.2,0,0,0,0,0,0,19656.039,0
0,0,0,1,0,0,0,4,109.4,0,0,0,0,1,0,11968.36,0
0,0,0,.5,1.4,1.4,0,3,4.5,0,0,0,0,.25,0,20.25,0
0,0,0,.5,0,0,0,4,88.300003,0,0,0,0,.25,0,7796.8906,0
0,0,0,0,0,0,0,2,15.9,1,0,0,0,0,0,252.80998,0
0,0,0,1,0,0,0,2,21.9,0,0,0,0,1,0,479.60999,0
0,0,0,1,0,0,0,3,42.5,1,0,0,0,1,0,1806.25,0
0,0,0,0,0,0,0,1,9.5,0,0,0,0,0,0,90.25,0
1,1,1,.67000002,0,0,0,3,75.199997,0,0,0,0,.44890001,0,5655.0396,1
0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0
0,0,0,.14,0,0,12,0,0,0,1,0,0,.0196,144,0,0
0,0,0,0,0,0,0,4,108.7,0,1,0,0,0,0,11815.689,0
1,0,0,.67000002,0,0,0,0,0,19,1,0,0,.44890001,0,0,1
0,0,0,.5,0,0,0,4,89.599998,0,0,1,0,.25,0,8028.1597,0
0,0,0,1,0,0,0,1,1.9,3,1,0,0,1,0,3.6099999,0
0,0,0,1,0,0,0,4,75.199997,0,0,0,0,1,0,5655.0396,0
0,0,0,0,0,0,0,2,27,0,0,0,0,0,0,729,0
0,0,0,.23,0,0,7,0,0,2,1,0,0,.052900001,49,0,0
0,0,0,.5,0,0,0,4,95.099998,0,0,0,0,.25,0,9044.0098,0
0,0,0,.5,0,0,0,0,0,17,0,0,0,.25,0,0,0
0,0,0,0,0,0,0,3,72.5,0,0,1,0,0,0,5256.25,0
0,0,0,0,0,0,0,1,14.6,7,0,0,0,0,0,213.16,0
0,0,0,.5,0,0,0,4,143.10001,0,0,0,0,.25,0,20477.611,0
1,0,0,.38,0,0,0,2,12.7,0,0,0,1,.1444,0,161.28999,1
0,0,0,1,0,0,0,4,250.39999,0,0,0,0,1,0,62700.156,0
0,0,0,0,0,0,0,4,108.4,0,0,0,0,0,0,11750.561,0
1,0,0,.25,0,0,0,4,102.2,0,0,0,0,.0625,0,10444.84,1
0,0,0,0,0,0,0,4,75.599998,0,0,1,0,0,0,5715.3599,0
0,0,0,1,0,0,0,4,54.200001,0,0,0,0,1,0,2937.6401,0
0,0,0,.67000002,0,0,0,3,18.299999,14,1,0,0,.44890001,0,334.88998,0
0,0,0,.5,0,0,0,3,41.799999,5,1,0,1,.25,0,1747.24,0
0,0,0,.67000002,0,0,0,4,92.5,0,1,0,1,.44890001,0,8556.25,0
2,2,0,1,19.299999,19.299999,0,2,14.5,0,1,0,1,1,0,210.25,1
1,0,0,.5,0,0,0,2,38.400002,0,0,1,0,.25,0,1474.5601,1
0,0,0,.17,0,0,12,0,0,0,0,1,0,.028900001,144,0,0
0,0,0,1,0,0,0,0,0,7,0,1,0,1,0,0,0
1,1,0,0,0,0,0,1,1.2,3,0,0,0,0,0,1.4400001,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,1,0,.36000001,0,0,2,0,0,13,1,0,1,.1296,4,0,1
0,0,0,0,0,0,0,4,61.900002,0,0,1,0,0,0,3831.6101,0
0,0,0,0,0,0,0,4,174.3,0,0,0,1,0,0,30380.49,0
0,0,0,0,0,0,0,1,6.9000001,0,0,0,1,0,0,47.610001,0
1,0,1,.33000001,0,0,0,0,0,2,0,0,0,.10890001,0,0,1
0,0,0,1,0,0,0,3,56.900002,1,0,0,0,1,0,3237.6101,0
2,0,0,.5,0,0,0,2,2.3,2,0,1,0,.25,0,5.29,1
0,0,0,1,0,0,0,4,89.5,0,0,1,1,1,0,8010.25,0
2,2,1,1,0,0,0,4,82.400002,0,0,1,0,1,0,6789.7603,1
0,0,0,.5,0,0,0,4,118,0,0,0,0,.25,0,13924,0
0,0,0,0,0,0,0,4,41.700001,0,0,0,0,0,0,1738.89,0
0,0,0,0,0,0,0,4,175.10001,0,1,0,0,0,0,30660.012,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,114.3,0,0,0,1,0,0,13064.49,0
0,0,0,0,0,0,0,4,115.4,0,0,1,0,0,0,13317.16,0
0,0,0,.5,0,0,0,4,12.4,0,0,0,0,.25,0,153.75999,0
0,0,0,.5,0,0,0,0,0,11,0,0,0,.25,0,0,0
4,1,0,.67000002,0,0,0,0,0,1,0,1,0,.44890001,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
2,0,0,.28999999,0,0,0,0,0,4,0,1,1,.084099993,0,0,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,71.400002,0,0,0,0,0,0,5097.9604,0
0,0,0,.40000001,0,0,0,0,0,8,0,1,0,.16000001,0,0,0
0,0,0,.5,0,0,0,3,30.700001,0,0,0,0,.25,0,942.49005,0
0,0,0,0,0,0,0,3,88,0,0,0,0,0,0,7744,0
1,1,1,.25,0,0,0,0,0,6,0,1,0,.0625,0,0,1
0,0,0,0,0,0,0,4,88.400002,0,0,0,0,0,0,7814.5601,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,1,0,0,0,2,11.3,0,0,0,0,1,0,127.69,0
0,0,0,0,0,0,0,3,83.699997,9,0,0,0,0,0,7005.6895,0
0,0,0,1,0,0,0,4,118.8,0,0,1,0,1,0,14113.44,0
1,1,0,0,0,0,0,2,73.800003,0,0,1,0,0,0,5446.4404,1
1,0,1,0,0,0,0,2,20.299999,0,0,0,0,0,0,412.08997,1
0,0,0,.5,0,0,0,1,7.8000002,25,0,1,0,.25,0,60.840004,0
0,0,0,1,0,0,0,2,44.400002,4,0,0,0,1,0,1971.3601,0
0,0,0,0,0,0,0,1,4.5999999,0,0,0,0,0,0,21.16,0
0,0,0,0,0,0,0,3,34.299999,0,0,0,0,0,0,1176.49,0
0,0,0,1,0,0,0,3,72.599998,1,0,0,0,1,0,5270.7598,0
0,0,0,1,0,0,0,4,171.10001,0,0,0,0,1,0,29275.213,0
2,2,1,.5,0,0,0,0,0,7,1,0,0,.25,0,0,1
0,0,0,.5,0,0,0,4,271.5,0,0,0,0,.25,0,73712.25,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,1,0,1,0,0,0,4,113.5,0,1,0,1,1,0,12882.25,1
0,0,0,.33000001,0,0,0,2,5.5999999,1,0,0,0,.10890001,0,31.359999,0
0,0,0,0,0,0,0,1,4.0999999,1,0,0,1,0,0,16.809999,0
0,0,0,1,0,0,0,4,250.89999,0,1,0,0,1,0,62950.809,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,133.5,0,1,0,1,0,0,17822.25,0
0,0,0,1,0,0,0,4,63.200001,0,0,0,0,1,0,3994.24,0
2,2,0,.5,0,0,0,0,0,6,0,1,0,.25,0,0,1
1,0,0,0,0,0,0,2,21.799999,0,0,0,0,0,0,475.23996,1
0,0,0,0,0,0,0,4,147.3,0,1,0,0,0,0,21697.291,0
0,0,0,0,0,0,0,4,69.300003,0,0,0,0,0,0,4802.4902,0
0,0,0,.67000002,0,0,0,3,31.799999,0,0,1,0,.44890001,0,1011.2399,0
0,0,0,0,0,0,0,4,152.2,0,0,1,1,0,0,23164.84,0
1,1,1,.5,0,0,0,1,5.1999998,0,1,0,0,.25,0,27.039997,1
0,0,0,1,0,0,0,4,41.299999,0,0,0,1,1,0,1705.6899,0
0,0,0,1,0,0,0,4,504.39999,0,0,0,0,1,0,254419.36,0
0,0,0,0,0,0,0,2,11.8,1,1,0,1,0,0,139.24001,0
0,0,0,.5,0,0,0,3,12.5,0,0,0,0,.25,0,156.25,0
0,0,0,.67000002,0,0,12,0,0,0,0,0,0,.44890001,144,0,0
0,0,0,1,0,0,0,4,122.7,0,0,0,0,1,0,15055.289,0
0,0,0,1,0,0,0,4,210.10001,0,0,0,0,1,0,44142.012,0
0,0,0,.5,0,0,0,3,15.7,0,0,0,1,.25,0,246.48999,0
0,0,0,1,0,0,0,2,27.1,6,0,0,0,1,0,734.41003,0
0,0,0,1,0,0,0,4,15.2,0,0,0,0,1,0,231.03999,0
0,0,0,1,0,0,0,4,153.2,0,0,0,0,1,0,23470.238,0
0,0,0,0,0,0,0,4,104.6,0,0,1,0,0,0,10941.16,0
0,0,0,1,0,0,0,1,3.8,0,0,0,0,1,0,14.44,0
0,0,0,1,0,0,0,0,0,5,1,0,1,1,0,0,0
0,0,0,0,0,0,0,3,59.799999,0,0,1,1,0,0,3576.0398,0
0,0,0,1,0,0,0,1,.5,0,0,0,1,1,0,.25,0
0,0,0,1,0,0,0,2,26.4,0,0,0,0,1,0,696.95996,0
2,1,0,0,0,0,0,0,0,25,1,0,0,0,0,0,1
0,0,0,0,0,0,0,3,143.39999,0,0,0,0,0,0,20563.559,0
0,0,0,0,0,0,0,4,50,0,0,0,0,0,0,2500,0
0,0,0,.5,0,0,0,1,2.0999999,11,0,0,0,.25,0,4.4099994,0
1,0,0,0,0,0,0,3,75.400002,0,0,0,0,0,0,5685.1602,1
1,1,1,.30000001,0,0,0,0,0,2,1,0,1,.090000004,0,0,1
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,161.8,0,0,0,0,0,0,26179.24,0
0,0,0,0,0,0,0,4,219.10001,0,1,0,1,0,0,48004.813,0
0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0
0,0,0,.5,0,0,12,0,0,0,0,1,0,.25,144,0,0
0,0,0,1,0,0,0,4,67.300003,0,0,0,0,1,0,4529.2905,0
0,0,0,1,0,0,0,0,0,4,1,0,1,1,0,0,0
0,0,0,1,0,0,0,2,24.700001,0,0,0,1,1,0,610.09003,0
0,0,0,.5,0,0,10,0,0,1,0,0,0,.25,100,0,0
0,0,0,.25,0,0,0,4,124.1,0,0,0,0,.0625,0,15400.81,0
0,0,0,0,0,0,0,4,67.199997,0,0,1,0,0,0,4515.8394,0
0,0,0,0,0,0,0,4,55.5,0,0,1,0,0,0,3080.25,0
0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0
0,0,0,0,0,0,0,4,94.400002,0,0,0,1,0,0,8911.3604,0
1,0,1,.5,0,0,0,2,15.4,21,0,0,0,.25,0,237.15999,1
0,0,0,.5,0,0,0,3,86,1,0,0,0,.25,0,7396,0
5,3,0,.67000002,0,0,4,1.8,5.4000001,3,0,1,0,.44890001,16,29.160002,1
0,0,0,0,0,0,0,1,33.5,0,0,1,0,0,0,1122.25,0
0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,0
0,0,0,0,0,0,0,2,25,7,0,0,1,0,0,625,0
0,0,0,.5,0,0,0,3,135.10001,0,0,1,0,.25,0,18252.012,0
0,0,0,.5,.30000001,.30000001,12,0,0,0,0,0,1,.25,144,0,0
0,0,0,1,0,0,0,3,155.89999,0,0,0,0,1,0,24304.809,0
0,0,0,.2,0,0,0,1,2.5999999,1,0,0,0,.040000003,0,6.7599993,0
1,1,1,.40000001,0,0,0,1,.80000001,0,1,0,0,.16000001,0,.64000005,1
0,0,0,1,0,0,0,4,92.900002,0,0,0,0,1,0,8630.4102,0
1,1,0,.5,0,0,0,0,0,20,1,0,0,.25,0,0,1
0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,157.10001,0,0,0,1,0,0,24680.412,0
0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
0,0,0,0,0,0,0,4,248.2,0,0,0,0,0,0,61603.238,0
0,0,0,.5,0,0,0,0,0,5,0,1,0,.25,0,0,0
0,0,0,0,0,0,0,3,10.6,2,0,0,0,0,0,112.36001,0
1,0,0,.56,0,0,0,0,0,3,0,1,0,.3136,0,0,1
0,0,0,0,0,0,0,2,43.099998,8,0,1,0,0,0,1857.6099,0
0,0,0,0,0,0,0,4,108.2,0,0,0,1,0,0,11707.239,0
0,0,0,0,0,0,0,4,216.10001,0,0,1,0,0,0,46699.211,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,1,0,0,0,2,68.599998,2,1,0,0,1,0,4705.96,0
0,0,0,.67000002,0,0,0,0,0,3,1,0,1,.44890001,0,0,0
0,0,0,.5,0,0,0,4,97.800003,0,0,0,0,.25,0,9564.8408,0
0,0,0,1,0,0,0,3,55.700001,0,0,0,1,1,0,3102.49,0
0,0,0,0,0,0,0,2,5.5,0,0,0,0,0,0,30.25,0
0,0,0,.33000001,0,0,0,4,143.7,0,0,1,0,.10890001,0,20649.689,0
0,0,0,.13,0,0,12,0,0,0,0,1,0,.016899999,144,0,0
0,0,0,.5,0,0,0,1,8.3999996,0,0,0,0,.25,0,70.55999,0
0,0,0,1,0,0,0,0,0,8,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
0,0,0,0,0,0,0,4,95.900002,0,0,1,0,0,0,9196.8105,0
0,0,0,.5,0,0,0,4,174.8,0,0,1,0,.25,0,30555.041,0
0,0,0,0,0,0,0,3,85,0,0,0,0,0,0,7225,0
1,1,0,1,0,0,0,0,0,5,0,0,1,1,0,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,4,95.900002,0,0,0,1,1,0,9196.8105,0
5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,0,0,3,51.599998,0,0,0,0,1,0,2662.5598,0
0,0,0,.5,0,0,0,3,45.400002,1,0,0,0,.25,0,2061.1602,0
0,0,0,1,0,0,0,2,9.8999996,0,0,1,0,1,0,98.009995,0
0,0,0,.67000002,0,0,0,1,18.1,5,0,0,0,.44890001,0,327.61002,0
0,0,0,1,0,0,0,3,113,0,0,0,0,1,0,12769,0
0,0,0,1,0,0,0,4,180.7,0,0,0,1,1,0,32652.488,0
0,0,0,.5,1.1,1.1,12,0,0,0,0,1,0,.25,144,0,0
0,0,0,1,0,0,0,2,13.2,6,0,0,1,1,0,174.23999,0
0,0,0,1,0,0,0,3,17.4,0,0,1,0,1,0,302.75998,0
1,0,0,.33000001,0,0,0,1,7.3000002,0,1,0,0,.10890001,0,53.290001,1
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,28.9,0,0,0,0,0,0,835.20996,0
0,0,0,.33000001,0,0,0,0,0,4,1,0,1,.10890001,0,0,0
1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1
1,1,0,1,0,0,0,4,202,0,0,0,0,1,0,40804,1
1,1,0,0,0,0,0,2,15.1,0,0,1,0,0,0,228.01001,1
0,0,0,0,0,0,0,2,25.6,3,1,0,1,0,0,655.36005,0
1,1,0,.25,0,0,0,0,0,8,0,1,0,.0625,0,0,1
2,1,0,.5,0,0,0,1,1,13,0,0,1,.25,0,1,1
1,0,0,.5,0,0,0,4,97.699997,0,0,1,0,.25,0,9545.2891,1
0,0,0,0,0,0,0,2,25.200001,0,0,0,0,0,0,635.04004,0
0,0,0,.5,0,0,0,4,201,0,0,1,0,.25,0,40401,0
0,0,0,0,0,0,0,4,146.10001,0,0,0,1,0,0,21345.211,0
0,0,0,1,0,0,0,2,6.6999998,0,0,0,0,1,0,44.889996,0
0,0,0,1,0,0,0,4,59,0,0,0,0,1,0,3481,0
1,1,1,0,0,0,8,1,12.1,0,1,0,1,0,64,146.41,1
1,0,0,.5,0,0,0,3,6.1999998,0,0,0,0,.25,0,38.439999,1
0,0,0,1,0,0,0,4,101.6,0,0,1,0,1,0,10322.56,0
0,0,0,0,0,0,0,4,170.2,0,0,0,1,0,0,28968.039,0
0,0,0,1,9.8000002,9.8000002,0,2,14,3,0,0,0,1,0,196,0
2,0,0,.5,0,0,0,4,212,0,0,0,1,.25,0,44944,1
0,0,0,0,0,0,0,4,220.3,0,0,0,0,0,0,48532.09,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,85.400002,0,0,0,1,0,0,7293.1602,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,96.900002,0,0,0,0,0,0,9389.6104,0
0,0,0,0,0,0,0,4,87.599998,0,0,1,1,0,0,7673.7598,0
0,0,0,.67000002,0,0,0,4,57.299999,0,0,0,0,.44890001,0,3283.2898,0
0,0,0,0,0,0,0,4,73.599998,0,0,0,1,0,0,5416.96,0
0,0,0,.67000002,0,0,12,0,0,0,0,1,0,.44890001,144,0,0
2,2,2,.43000001,0,0,0,1,.2,1,0,0,0,.1849,0,.040000003,1
0,0,0,0,0,0,0,4,154.3,0,0,0,0,0,0,23808.49,0
0,0,0,0,0,0,0,3,48.799999,0,1,0,0,0,0,2381.4399,0
0,0,0,.33000001,0,0,0,3,91.900002,0,0,0,0,.10890001,0,8445.6104,0
0,0,0,1,0,0,0,4,80.400002,0,0,0,0,1,0,6464.1602,0
1,0,0,0,0,0,0,4,61.099998,0,0,0,0,0,0,3733.2097,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,33.200001,2,0,0,0,0,0,1102.24,0
2,2,1,.67000002,0,0,0,0,0,13,1,0,0,.44890001,0,0,1
1,1,1,.33000001,0,0,0,2,6.6999998,0,0,0,0,.10890001,0,44.889996,1
1,1,1,0,0,0,0,3,26.200001,0,0,0,0,0,0,686.44006,1
0,0,0,.25,0,0,0,3,19.1,0,0,0,0,.0625,0,364.81003,0
0,0,0,1,0,0,0,1,.5,2,0,0,0,1,0,.25,0
1,1,0,.40000001,0,0,0,0,0,1,0,1,0,.16000001,0,0,1
0,0,0,1,0,0,0,4,96.699997,0,0,0,0,1,0,9350.8896,0
5,4,4,.5,0,0,4,0,0,4,0,0,0,.25,16,0,1
1,0,1,0,0,0,0,4,158.10001,0,0,0,1,0,0,24995.611,1
1,1,0,0,0,0,0,4,108.3,0,0,0,0,0,0,11728.891,1
0,0,0,0,0,0,0,4,151.39999,0,0,0,0,0,0,22921.959,0
0,0,0,0,0,0,0,4,161.60001,0,0,1,0,0,0,26114.563,0
0,0,0,0,0,0,0,4,58.200001,0,0,0,1,0,0,3387.24,0
0,0,0,0,0,0,0,4,108.7,0,1,0,0,0,0,11815.689,0
0,0,0,.33000001,0,0,0,0,0,5,0,1,1,.10890001,0,0,0
0,0,0,0,0,0,0,4,113.1,0,0,0,1,0,0,12791.609,0
0,0,0,1,0,0,0,4,26,0,0,0,1,1,0,676,0
0,0,0,0,0,0,0,1,1.7,0,0,0,0,0,0,2.8900001,0
1,1,0,0,0,0,0,3,14.8,0,0,0,1,0,0,219.04001,1
0,0,0,.17,0,0,0,2,3.9000001,6,0,1,0,.028900001,0,15.210001,0
0,0,0,.5,0,0,0,4,142.39999,0,1,0,0,.25,0,20277.758,0
0,0,0,1,0,0,0,4,157.10001,0,0,0,0,1,0,24680.412,0
0,0,0,0,0,0,0,4,112.1,0,0,1,1,0,0,12566.409,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,79.199997,0,0,0,1,0,0,6272.6396,0
1,0,1,.67000002,0,0,0,3,23.9,0,1,0,0,.44890001,0,571.20996,1
0,0,0,0,0,0,0,3,170.39999,0,0,1,1,0,0,29036.158,0
0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,5,0,1,1,1,0,0,0
0,0,0,1,0,0,0,4,234.7,0,0,0,0,1,0,55084.09,0
0,0,0,1,12.2,12.2,9,0,0,5,1,0,0,1,81,0,0
0,0,0,.67000002,0,0,0,3,7.0999999,0,0,1,0,.44890001,0,50.41,0
0,0,0,.5,0,0,0,4,175.8,0,0,0,1,.25,0,30905.641,0
0,0,0,0,0,0,0,2,2.9000001,11,0,0,0,0,0,8.4100008,0
0,0,0,.5,0,0,0,4,90.599998,0,0,0,0,.25,0,8208.3594,0
0,0,0,0,0,0,0,4,247.89999,0,1,0,1,0,0,61454.406,0
0,0,0,0,0,0,0,4,117.4,0,0,0,0,0,0,13782.761,0
1,1,1,0,0,0,0,2,25.1,0,1,0,1,0,0,630.01001,1
0,0,0,0,0,0,0,4,44.200001,0,0,0,0,0,0,1953.64,0
0,0,0,0,0,0,0,4,61.799999,0,0,0,1,0,0,3819.24,0
0,0,0,1,0,0,0,4,60.799999,0,1,0,0,1,0,3696.6399,0
0,0,0,1,0,0,0,4,149.60001,0,0,0,0,1,0,22380.162,0
0,0,0,.5,0,0,0,0,0,4,0,0,1,.25,0,0,0
0,0,0,1,0,0,0,0,0,9,0,1,1,1,0,0,0
0,0,0,0,0,0,0,4,167.60001,0,0,0,0,0,0,28089.762,0
0,0,0,1,0,0,0,4,102.1,0,0,0,0,1,0,10424.41,0
1,1,1,.33000001,0,0,0,1,1,6,0,0,0,.10890001,0,1,1
0,0,0,0,0,0,0,4,116.8,0,0,0,0,0,0,13642.24,0
0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,19.299999,2,0,0,1,0,0,372.48996,0
0,0,0,1,0,0,0,4,169.5,0,0,0,1,1,0,28730.25,0
0,0,0,1,0,0,0,4,114.6,0,0,0,0,1,0,13133.159,0
0,0,0,1,0,0,0,4,60.599998,0,0,0,0,1,0,3672.3599,0
0,0,0,0,0,0,0,2,21.1,4,0,0,1,0,0,445.21002,0
0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0
0,0,0,0,0,0,0,3,87.400002,2,0,0,0,0,0,7638.7603,0
0,0,0,0,0,0,0,4,56.799999,0,1,0,0,0,0,3226.24,0
0,0,0,0,0,0,0,4,41.299999,0,0,1,0,0,0,1705.6899,0
0,0,0,0,0,0,0,1,14.2,0,0,0,0,0,0,201.64,0
