id,choice2011,wage2011,educ2011,expwc2011,expbc2011,expser2011,manuf2011,black2011,enroll2011,employ2011,exper2011,status2011,choice2012,wage2012,educ2012,expwc2012,expbc2012,expser2012,manuf2012,black2012,enroll2012,employ2012,exper2012,status2012,choice2013,wage2013,educ2013,expwc2013,expbc2013,expser2013,manuf2013,black2013,enroll2013,employ2013,exper2013,status2013,choice2014,wage2014,educ2014,expwc2014,expbc2014,expser2014,manuf2014,black2014,enroll2014,employ2014,exper2014,status2014,choice2015,wage2015,educ2015,expwc2015,expbc2015,expser2015,manuf2015,black2015,enroll2015,employ2015,exper2015,status2015,choice2016,wage2016,educ2016,expwc2016,expbc2016,expser2016,manuf2016,black2016,enroll2016,employ2016,exper2016,status2016,choice2017,wage2017,educ2017,expwc2017,expbc2017,expser2017,manuf2017,black2017,enroll2017,employ2017,exper2017,status2017
982,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,2,,14,0,0,0,0,0,0,0,0,2,4,21496.24,14,0,0,0,0,0,0,1,0,3,4,23318.189,14,0,1,0,0,0,0,1,1,3,4,24349.33,14,0,2,0,0,0,0,1,2,3,3,21624.961,14,0,3,0,0,0,0,1,3,3
983,5,9353.0195,11,0,0,0,0,0,0,1,0,3,5,8214.7305,11,0,0,1,0,0,0,1,1,3,2,,11,0,0,2,0,0,0,0,2,2,4,14053.8,11,0,0,2,1,0,0,1,2,3,4,14434.18,11,0,1,2,1,0,0,1,3,3,4,23202.619,11,0,2,2,1,0,0,1,4,3,4,23493.029,11,0,3,2,,0,0,1,5,3
989,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,4,13529.31,16,0,0,0,1,0,0,1,0,3,4,14048.42,16,0,1,0,1,0,0,1,1,3,3,15205.66,16,0,2,0,1,0,0,1,2,3,4,17338.971,16,1,2,0,1,0,0,1,3,3
992,4,17641.131,12,0,0,0,0,0,0,1,0,3,3,14515.27,12,0,1,0,0,0,0,1,1,3,3,13913.5,12,1,1,0,0,0,0,1,2,3,3,13394.4,12,2,1,0,0,0,0,1,3,3,3,13013.77,12,3,1,0,0,0,0,1,4,3,3,18509.98,12,4,1,0,0,0,0,1,5,3,3,27333.449,12,5,1,0,0,0,0,1,6,3
993,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,3,,13,0,0,0,0,0,0,1,0,3,4,11813.57,13,1,0,0,0,0,0,1,1,3,4,12844.04,13,1,1,0,1,0,0,1,2,3,3,17131.061,13,1,2,0,1,0,0,1,3,3,3,14890.92,13,2,2,0,0,0,0,1,4,3
998,3,18416.471,12,0,0,0,1,0,0,1,0,3,3,18617.529,12,1,0,0,1,0,0,1,1,3,3,21509.74,12,2,0,0,1,0,0,1,2,3,4,24091.32,12,3,0,0,0,0,0,1,3,3,4,26766.74,12,3,1,0,1,0,0,1,4,3,4,32743.1,12,3,2,0,1,0,0,1,5,3,4,33929.16,12,3,3,0,1,0,0,1,6,3
999,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,3,13400.16,13,0,0,0,0,0,0,1,0,3,3,20952.721,13,1,0,0,0,0,0,1,1,3,3,20348.961,13,2,0,0,0,0,0,1,2,3,3,17484.49,13,3,0,0,0,0,0,1,3,3,3,24093.52,13,4,0,0,0,0,0,1,4,3
1000,3,9011.2598,11,0,0,0,0,0,0,1,0,3,3,15376.11,11,1,0,0,0,0,0,1,1,3,3,19243.369,11,2,0,0,0,0,0,1,2,3,3,17643.869,11,3,0,0,0,0,0,1,3,3,3,19699.529,11,4,0,0,0,0,0,1,4,3,3,15930.18,11,5,0,0,0,0,0,1,5,3,3,19733.51,11,6,0,0,0,0,0,1,6,3
1003,5,,8,0,0,0,0,0,0,1,0,3,4,6342.71,8,0,0,1,0,0,0,1,1,3,4,12194.2,8,0,1,1,0,0,0,1,2,3,4,13822.73,8,0,2,1,0,0,0,1,3,3,4,14360.99,8,0,3,1,0,0,0,1,4,3,4,14663.78,8,0,4,1,0,0,0,1,5,3,4,18258.859,8,0,5,1,0,0,0,1,6,3
1005,4,29062.221,12,2,0,0,0,0,0,1,2,3,4,18027.33,12,2,1,0,1,0,0,1,3,3,4,19258.01,12,2,2,0,0,0,0,1,4,3,4,19948.779,12,2,3,0,1,0,0,1,5,3,4,21850.449,12,2,4,0,1,0,0,1,6,3,4,23845.039,12,2,5,0,1,0,0,1,7,3,4,21527.471,12,2,6,0,1,0,0,1,8,3
1008,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,3,30305.561,16,0,0,0,1,0,0,1,0,3,3,30872.76,16,1,0,0,1,0,0,1,1,3,3,29874.73,16,2,0,0,1,0,0,1,2,3,3,13098.92,16,3,0,0,0,0,0,1,3,3
1009,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,2,,15,0,0,0,0,0,0,0,0,2,2,,15,0,0,0,0,0,0,0,0,2,3,14440.81,15,0,0,0,0,0,0,1,0,3
1013,2,,12,0,0,0,0,0,0,0,0,2,2,,12,0,0,0,0,0,0,0,0,2,5,,12,0,0,0,0,0,0,1,0,3,5,4896.5098,12,0,0,1,0,0,0,1,1,3,2,,12,0,0,2,0,0,0,0,2,2,3,4649.5601,12,0,0,2,0,0,0,1,2,3,4,6064.3301,12,1,0,2,0,0,0,1,3,3
1014,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,2,,15,0,0,0,0,0,0,0,0,2,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,1,,17,0,0,0,0,0,1,0,0,1
1021,3,11882.72,12,0,2,0,0,0,0,1,2,3,4,15364.72,12,1,2,0,0,0,0,1,3,3,4,15223.06,12,1,3,0,0,0,0,1,4,3,3,14396.3,12,1,4,0,0,0,0,1,5,3,3,21599.631,12,2,4,0,0,0,0,1,6,3,3,17729.801,12,3,4,0,0,0,0,1,7,3,2,,12,4,4,0,0,0,0,0,8,2
1025,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,2,,16,0,0,0,0,0,0,0,0,2,2,,16,0,0,0,0,0,0,0,0,2
1027,1,,9,0,0,0,0,0,1,0,0,1,1,,10,0,0,0,0,0,1,0,0,1,4,4931.0801,11,0,0,0,0,0,0,1,0,3,4,9030.4902,11,0,1,0,0,0,0,1,1,3,2,,11,0,2,0,0,0,0,0,2,2,2,,11,0,2,0,0,0,0,0,2,2,2,,11,0,2,0,0,0,0,0,2,2
1029,4,,8,0,1,0,0,0,0,1,1,3,4,,8,0,2,0,0,0,0,1,2,3,2,,8,0,3,0,0,0,0,0,3,2,2,,8,0,3,0,0,0,0,0,3,2,2,,8,0,3,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1030,1,,10,0,0,0,0,0,1,0,0,1,5,10522.1,11,0,0,0,0,0,0,1,0,3,3,14773.73,11,0,0,1,0,0,0,1,1,3,3,14272.69,11,1,0,1,0,0,0,1,2,3,3,18391.131,11,2,0,1,0,0,0,1,3,3,3,17835.91,11,3,0,1,0,0,0,1,4,3,4,,11,4,0,1,0,0,0,1,5,3
1037,1,,13,0,0,0,0,0,1,0,0,1,2,,14,0,0,0,0,0,0,0,0,2,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,2,,16,0,0,0,0,0,0,0,0,2,3,39354.898,16,0,0,0,0,0,0,1,0,3
1040,4,24439.34,13,0,0,0,0,0,0,1,0,3,4,26113.1,13,0,1,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,1,,13,0,0,0,0,0,1,0,0,1,4,,14,0,0,0,0,0,0,1,0,3,4,7358.1001,14,0,1,0,0,0,0,1,1,3,4,,14,0,2,0,0,0,0,1,2,3,3,,14,0,3,0,0,0,0,1,3,3,3,17419.84,14,1,3,0,0,0,0,1,4,3,3,14721.16,14,2,3,0,0,0,0,1,5,3
1051,1,,12,0,0,1,0,0,1,0,1,1,4,,13,0,0,1,0,0,0,1,1,3,3,19010.99,13,0,1,1,0,0,0,1,2,3,4,20063.561,13,1,1,1,0,0,0,1,3,3,4,18085.631,13,1,2,1,0,0,0,1,4,3,4,16139.44,13,1,3,1,0,0,0,1,5,3,4,11894.71,13,1,4,1,0,0,0,1,6,3
1052,2,,12,0,1,1,0,0,0,0,2,2,4,10502.25,12,0,1,1,0,0,0,1,2,3,4,10712.09,12,0,2,1,1,0,0,1,3,3,4,,12,0,3,1,1,0,0,1,4,3,4,,12,0,4,1,0,0,0,1,5,3,4,13024.74,12,0,5,1,0,0,0,1,6,3,4,12175.01,12,0,6,1,0,0,0,1,7,3
1054,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,1,,17,0,0,0,0,0,1,0,0,1,3,23064.65,18,0,0,0,0,0,0,1,0,3,3,25836.859,18,1,0,0,0,0,0,1,1,3
1055,4,11797.07,13,0,0,0,0,0,0,1,0,3,4,15050.74,13,0,1,0,0,0,0,1,1,3,4,,13,0,2,0,0,0,0,1,2,3,4,,13,0,3,0,0,0,0,1,3,3,4,,13,0,4,0,0,0,0,1,4,3,4,21511,13,0,5,0,0,0,0,1,5,3,4,21059.48,13,0,6,0,0,0,0,1,6,3
1057,2,,10,0,0,0,0,0,0,0,0,2,2,,10,0,0,0,0,0,0,0,0,2,5,6775.3599,10,0,0,0,0,0,0,1,0,3,4,,10,0,0,1,0,0,0,1,1,3,4,15725.85,10,0,1,1,0,0,0,1,2,3,3,,10,0,2,1,0,0,0,1,3,3,3,17204.42,10,1,2,1,0,0,0,1,4,3
1058,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,18329.461,16,0,0,0,0,0,0,1,0,3,3,20411.57,16,1,0,0,0,0,0,1,1,3,3,20010.65,16,2,0,0,0,0,0,1,2,3,1,,16,3,0,0,0,0,1,0,3,1
1061,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,2,,15,0,0,0,0,0,0,0,0,2,1,,15,0,0,0,0,0,1,0,0,1,3,18155.51,16,0,0,0,0,0,0,1,0,3,3,19045.689,16,1,0,0,0,0,0,1,1,3,3,15931.11,16,2,0,0,0,0,0,1,2,3
1062,1,,13,0,0,0,0,0,1,0,0,1,5,11816.85,14,0,0,0,0,0,0,1,0,3,3,11313.1,14,0,0,1,0,0,0,1,1,3,2,,14,1,0,1,0,0,0,0,2,2,4,4387.7998,14,1,0,1,0,0,0,1,2,3,3,11536.63,14,1,1,1,0,0,0,1,3,3,2,,14,2,1,1,0,0,0,0,4,2
1066,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,2,,14,0,0,0,0,0,0,0,0,2,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,3,16952.6,16,0,0,0,0,0,0,1,0,3
1067,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,3,22819.539,16,0,0,0,0,0,0,1,0,3,3,24810.59,16,1,0,0,0,0,0,1,1,3,3,25763.74,16,2,0,0,0,0,0,1,2,3
1068,1,,11,0,0,0,0,0,1,0,0,1,2,,12,0,0,0,0,0,0,0,0,2,4,4612.6401,12,0,0,0,0,0,0,1,0,3,2,,12,0,1,0,0,0,0,0,1,2,4,18953.18,12,0,1,0,0,0,0,1,1,3,4,24268.199,12,0,2,0,0,0,0,1,2,3,4,17002.9,12,0,3,0,0,0,0,1,3,3
1073,4,8887.5098,12,0,0,0,0,0,0,1,0,3,4,10960.18,12,0,1,0,1,0,0,1,1,3,4,14847.95,12,0,2,0,1,0,0,1,2,3,4,16352.73,12,0,3,0,1,0,0,1,3,3,4,15093.28,12,0,4,0,1,0,0,1,4,3,4,22228.25,12,0,5,0,1,0,0,1,5,3,4,25794.039,12,0,6,0,1,0,0,1,6,3
1075,4,26166.74,12,0,1,0,1,0,0,1,1,3,2,,12,0,2,0,0,0,0,0,2,2,2,,12,0,2,0,0,0,0,0,2,2,4,28522.16,12,0,2,0,1,0,0,1,2,3,4,27541.66,12,0,3,0,1,0,0,1,3,3,4,,12,0,4,0,1,0,0,1,4,3,,,,,,,,,,,,
1077,1,,12,0,0,0,0,0,1,0,0,1,2,,13,0,0,0,0,0,0,0,0,2,5,7893.4399,13,0,0,0,0,0,0,1,0,3,3,14514.57,13,0,0,1,0,0,0,1,1,3,4,14811.55,13,1,0,1,0,0,0,1,2,3,4,15178.29,13,1,1,1,0,0,0,1,3,3,3,14127.4,13,1,2,1,0,0,0,1,4,3
1082,2,,12,0,0,0,0,0,0,0,0,2,4,7167.4302,12,0,0,0,0,0,0,1,0,3,4,13378.15,12,0,1,0,1,0,0,1,1,3,4,16970.5,12,0,2,0,0,0,0,1,2,3,4,17476.311,12,0,3,0,0,0,0,1,3,3,4,17784.26,12,0,4,0,0,0,0,1,4,3,4,16573.029,12,0,5,0,0,0,0,1,5,3
1083,1,,11,0,0,0,0,0,1,0,0,1,4,8467.04,12,0,0,0,0,0,0,1,0,3,4,,12,0,1,0,,0,0,1,1,3,4,11209.15,12,0,2,0,1,0,0,1,2,3,4,12131,12,0,3,0,1,0,0,1,3,3,4,15205.66,12,0,4,0,1,0,0,1,4,3,3,21936.961,12,0,5,0,1,0,0,1,5,3
1088,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,27186.859,16,0,0,0,0,0,0,1,0,3,3,33748.789,16,1,0,0,0,0,0,1,1,3
1090,4,9440.29,11,0,0,0,1,0,0,1,0,3,5,8358.04,11,0,1,0,0,0,0,1,1,3,5,9882.9404,11,0,1,1,0,0,0,1,2,3,4,10063.56,11,0,1,2,0,0,0,1,3,3,4,,11,0,2,2,0,0,0,1,4,3,2,,11,0,3,2,0,0,0,0,5,2,4,11295.25,11,0,3,2,0,0,0,1,5,3
1098,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,1,,17,0,0,0,0,0,1,0,0,1,3,36984.352,18,0,0,0,0,0,0,1,0,3,3,41192.738,18,1,0,0,0,0,0,1,1,3
1100,4,,10,0,1,2,0,0,0,1,3,3,5,7739.2002,10,0,2,2,0,0,0,1,4,3,4,9639.9697,10,0,2,3,0,0,0,1,5,3,4,17091.09,10,0,3,3,0,0,0,1,6,3,3,27520.24,10,0,4,3,0,0,0,1,7,3,4,42555.16,10,1,4,3,0,0,0,1,8,3,5,16774.779,10,1,5,3,0,0,0,1,9,3
1104,2,,12,0,0,0,0,0,0,0,0,2,2,,12,0,0,0,0,0,0,0,0,2,2,,12,0,0,0,0,0,0,0,0,2,5,7157.29,12,0,0,0,0,0,0,1,0,3,4,5912.8599,12,0,0,1,0,0,0,1,1,3,3,5973.2798,12,0,1,1,0,0,0,1,2,3,3,10471.24,12,1,1,1,0,0,0,1,3,3
1105,4,10697,12,0,0,0,1,0,0,1,0,3,5,10568.81,12,0,1,0,0,0,0,1,1,3,5,,12,0,1,1,0,0,0,1,2,3,4,12703.26,12,0,1,2,0,0,0,1,3,3,4,17036.25,12,0,2,2,0,0,0,1,4,3,4,21561.631,12,0,3,2,0,0,0,1,5,3,5,29658.77,12,0,4,2,0,0,0,1,6,3
1108,3,10892.83,11,1,0,0,0,0,0,1,1,3,3,19918.439,11,2,0,0,1,0,0,1,2,3,2,,11,3,0,0,0,0,0,0,3,2,1,,11,3,0,0,0,0,1,0,3,1,1,,12,3,0,0,0,0,1,0,3,1,1,,13,3,0,0,0,0,1,0,3,1,3,28103.68,14,3,0,0,0,0,0,1,3,3
1115,1,,11,0,0,0,0,0,1,0,0,1,1,,12,0,0,0,0,0,1,0,0,1,2,,13,0,0,0,0,0,0,0,0,2,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,17798.189,16,0,0,0,0,0,0,1,0,3
1121,2,,10,0,0,1,0,0,0,0,1,2,2,,10,0,0,1,0,0,0,0,1,2,3,,10,0,0,1,1,0,0,1,1,3,3,16205.39,10,1,0,1,1,0,0,1,2,3,4,6035.79,10,2,0,1,1,0,0,1,3,3,4,11331.08,10,2,1,1,1,0,0,1,4,3,4,15121.88,10,2,2,1,1,0,0,1,5,3
1122,4,,12,2,0,0,0,0,0,1,2,3,4,20720.689,12,2,1,0,0,0,0,1,3,3,4,15803.21,12,2,2,0,0,0,0,1,4,3,4,,12,2,3,0,0,0,0,1,5,3,4,,12,2,4,0,0,0,0,1,6,3,4,29147.551,12,2,5,0,0,0,0,1,7,3,,,,,,,,,,,,
1125,4,,12,0,0,0,0,0,0,1,0,3,1,,12,0,1,0,0,0,1,0,1,1,4,6556.7998,13,0,1,0,0,0,0,1,1,3,4,,13,0,2,0,0,0,0,1,2,3,3,,13,0,3,0,0,0,0,1,3,3,3,,13,1,3,0,0,0,0,1,4,3,3,14873.26,13,2,3,0,0,0,0,1,5,3
1129,2,,9,0,0,0,0,0,0,0,0,2,2,,9,0,0,0,0,0,0,0,0,2,2,,9,0,0,0,0,0,0,0,0,2,2,,9,0,0,0,0,0,0,0,0,2,2,,9,0,0,0,0,0,0,0,0,2,2,,9,0,0,0,0,0,0,0,0,2,2,,9,0,0,0,0,0,0,0,0,2
1131,2,,7,0,0,0,0,0,0,0,0,2,2,,7,0,0,0,0,0,0,0,0,2,1,,7,0,0,0,0,0,1,0,0,1,2,,8,0,0,0,0,0,0,0,0,2,2,,8,0,0,0,0,0,0,0,0,2,2,,8,0,0,0,0,0,0,0,0,2,2,,8,0,0,0,0,0,0,0,0,2
1137,1,,11,0,0,0,0,0,1,0,0,1,5,8391.3604,12,0,0,0,0,0,0,1,0,3,5,7251.21,12,0,0,1,0,0,0,1,1,3,4,18791.17,12,0,0,2,0,0,0,1,2,3,4,20826.93,12,0,1,2,0,0,0,1,3,3,4,15987.77,12,0,2,2,0,0,0,1,4,3,4,18280.801,12,0,3,2,0,0,0,1,5,3
1140,2,,14,0,0,0,0,0,0,0,0,2,1,,14,0,0,0,0,0,1,0,0,1,2,,15,0,0,0,0,0,0,0,0,2,1,,15,0,0,0,0,0,1,0,0,1,2,,16,0,0,0,0,0,0,0,0,2,3,22769.93,16,0,0,0,0,0,0,1,0,3,4,92135.219,16,1,0,0,0,0,0,1,1,3
1145,1,,10,0,0,0,0,0,1,0,0,1,1,,11,0,0,0,0,0,1,0,0,1,3,8664.8301,12,0,0,0,0,0,0,1,0,3,2,,12,1,0,0,0,0,0,0,1,2,4,,12,1,0,0,0,0,0,1,1,3,4,11637.96,12,1,1,0,0,0,0,1,2,3,3,12402.06,12,1,2,0,0,0,0,1,3,3
1147,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,2,,14,0,0,0,0,0,0,0,0,2,1,,14,0,0,0,0,0,1,0,0,1,2,,15,0,0,0,0,0,0,0,0,2,1,,15,0,0,0,0,0,1,0,0,1,3,25310.381,16,0,0,0,1,0,0,1,0,3
1148,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,3,16435,16,0,0,0,0,0,0,1,0,3,3,34666.449,16,1,0,0,0,0,0,1,1,3,3,36244.16,16,2,0,0,0,0,0,1,2,3,3,27891.279,16,3,0,0,0,0,0,1,3,3,3,53812.422,16,4,0,0,0,0,0,1,4,3
1153,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,3,15603.73,14,0,0,0,1,0,0,1,0,3,3,13741.28,14,1,0,0,1,0,0,1,1,3,3,16592.02,14,2,0,0,0,0,0,1,2,3,3,26730.1,14,3,0,0,0,0,0,1,3,3,3,32905.441,14,4,0,0,0,0,0,1,4,3
1154,2,,9,0,0,0,0,0,0,0,0,2,4,7628.29,9,0,0,0,0,0,0,1,0,3,4,,9,0,1,0,0,0,0,1,1,3,4,10649.76,9,0,2,0,1,0,0,1,2,3,4,,9,0,3,0,0,0,0,1,3,3,4,,9,0,4,0,0,0,0,1,4,3,4,13474.49,9,0,5,0,0,0,0,1,5,3
1157,2,,11,0,1,0,0,0,0,0,1,2,2,,11,0,1,0,0,0,0,0,1,2,4,15608.09,11,0,1,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,5,,11,1,0,1,0,0,0,1,2,3,5,11016.17,11,1,0,2,0,0,0,1,3,3,5,10985.76,11,1,0,3,0,0,0,1,4,3,4,,11,1,0,4,0,0,0,1,5,3,5,,11,1,1,4,0,0,0,1,6,3,5,25110.75,11,1,1,5,0,0,0,1,7,3,5,40364,11,1,1,6,0,0,0,1,8,3
1165,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,5,17868.131,16,0,0,0,0,0,0,1,0,3,5,17610.711,16,0,0,1,0,0,0,1,1,3,3,18758.01,16,0,0,2,0,0,0,1,2,3,1,,16,1,0,2,0,0,1,0,3,1,3,19831.01,17,1,0,2,0,0,0,1,3,3
1172,2,,10,0,0,0,0,0,0,0,0,2,4,,10,0,0,0,0,0,0,1,0,3,5,10105.49,10,0,1,0,0,0,0,1,1,3,5,9373.7803,10,0,1,1,0,0,0,1,2,3,4,10780.09,10,0,1,2,0,0,0,1,3,3,2,,10,0,2,2,0,0,0,0,4,2,2,,10,0,2,2,0,0,0,0,4,2
1173,4,,14,0,0,0,0,0,0,1,0,3,2,,14,0,1,0,0,0,0,0,1,2,4,11173.32,14,0,1,0,0,0,0,1,1,3,4,14383.79,14,0,2,0,0,0,0,1,2,3,2,,14,0,3,0,0,0,0,0,3,2,4,,14,0,3,0,0,0,0,1,3,3,4,12581.74,14,0,4,0,0,0,0,1,4,3
1183,4,10078.05,11,0,0,0,0,0,0,1,0,3,4,8501.6797,11,0,1,0,0,0,0,1,1,3,4,13431.67,11,0,2,0,1,0,0,1,2,3,4,,11,0,3,0,,0,0,1,3,3,4,21060.67,11,0,4,0,1,0,0,1,4,3,4,22625.91,11,0,5,0,0,0,0,1,5,3,4,19499.52,11,0,6,0,0,0,0,1,6,3
1189,3,16685.32,12,1,0,0,0,0,0,1,1,3,4,24492.721,12,2,0,0,0,0,0,1,2,3,4,27335.561,12,2,1,0,0,0,0,1,3,3,4,30684.119,12,2,2,0,0,0,0,1,4,3,4,33452.238,12,2,3,0,0,0,0,1,5,3,2,,12,2,4,0,0,0,0,0,6,2,4,44375.48,12,2,4,0,0,0,0,1,6,3
1190,2,,12,0,1,0,0,0,0,0,1,2,3,19521.449,12,0,1,0,0,0,0,1,1,3,3,19239.34,12,1,1,0,0,0,0,1,2,3,3,20232.48,12,2,1,0,0,0,0,1,3,3,1,,12,3,1,0,0,0,1,0,4,1,1,,13,3,1,0,0,0,1,0,4,1,3,30115.061,14,3,1,0,0,0,0,1,4,3
1191,1,,11,0,0,0,0,0,1,0,0,1,4,8151.9902,12,0,0,0,0,0,0,1,0,3,4,13186.81,12,0,1,0,0,0,0,1,1,3,4,12870.18,12,0,2,0,0,0,0,1,2,3,4,12580.68,12,0,3,0,0,0,0,1,3,3,3,31423,12,0,4,0,0,0,0,1,4,3,4,17504.67,12,1,4,0,0,0,0,1,5,3
1195,2,,12,0,0,0,0,0,0,0,0,2,4,11088.17,12,0,0,0,0,0,0,1,0,3,4,10725.6,12,0,1,0,0,0,0,1,1,3,4,9666.4004,12,0,2,0,0,0,0,1,2,3,3,,12,0,3,0,0,0,0,1,3,3,4,,12,1,3,0,0,0,0,1,4,3,4,16946.6,12,1,4,0,0,0,0,1,5,3
1196,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,1,,17,0,0,0,0,0,1,0,0,1,4,26909.33,18,0,0,0,0,0,0,1,0,3,4,29240.49,18,0,1,0,0,0,0,1,1,3,3,29054.279,18,0,2,0,0,0,0,1,2,3
1201,1,,12,0,0,0,0,0,1,0,0,1,1,,13,0,0,0,0,0,1,0,0,1,1,,14,0,0,0,0,0,1,0,0,1,1,,15,0,0,0,0,0,1,0,0,1,1,,16,0,0,0,0,0,1,0,0,1,2,,17,0,0,0,0,0,0,0,0,2,3,26246.35,17,0,0,0,1,0,0,1,0,3
1204,2,,12,0,1,0,0,0,0,0,1,2,3,14589.27,12,0,1,0,0,0,0,1,1,3,3,18308.26,12,1,1,0,0,0,0,1,2,3,3,15307.92,12,2,1,0,0,0,0,1,3,3,3,18913.99,12,3,1,0,0,0,0,1,4,3,3,18020.42,12,4,1,0,0,0,0,1,5,3,3,18734.16,12,5,1,0,0,0,0,1,6,3
1212,2,,11,1,1,1,0,0,0,0,3,2,5,,11,1,1,1,0,0,0,1,3,3,4,12325.53,11,1,1,2,0,0,0,1,4,3,4,,11,1,2,2,0,0,0,1,5,3,3,,11,1,3,2,0,0,0,1,6,3,4,60000,11,2,3,2,0,0,0,1,7,3,4,50059.961,11,2,4,2,0,0,0,1,8,3
1213,2,,10,0,0,0,0,0,0,0,0,2,3,,10,0,0,0,0,0,0,1,0,3,2,,10,1,0,0,0,0,0,0,1,2,2,,10,1,0,0,0,0,0,0,1,2,4,12146.19,10,1,0,0,1,0,0,1,1,3,4,13794.63,10,1,1,0,0,0,0,1,2,3,4,19012.029,10,1,2,0,0,0,0,1,3,3
1215,3,,10,0,0,0,0,0,0,1,0,3,2,,10,1,0,0,0,0,0,0,1,2,2,,10,1,0,0,0,0,0,0,1,2,2,,10,1,0,0,0,0,0,0,1,2,2,,10,1,0,0,0,0,0,0,1,2,4,12500,10,1,0,0,0,0,0,1,1,3,4,23330.73,10,1,1,0,0,0,0,1,2,3
1222,1,,12,0,1,0,0,0,1,0,1,1,1,,13,0,1,0,0,0,1,0,1,1,4,19277.039,14,0,1,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,5,,12,0,0,1,0,0,0,1,1,3,5,11959.87,12,0,0,2,0,0,0,1,2,3,5,,12,0,0,3,0,0,0,1,3,3,4,,12,0,0,4,0,0,0,1,4,3,4,,12,0,1,4,0,0,0,1,5,3,5,11743.91,12,0,2,4,0,0,0,1,6,3,5,11329.22,12,0,2,5,0,0,0,1,7,3
1224,2,,10,0,0,0,0,0,0,0,0,2,2,,10,0,0,0,0,0,0,0,0,2,2,,10,0,0,0,0,0,0,0,0,2,2,,10,0,0,0,0,0,0,0,0,2,2,,10,0,0,0,0,0,0,0,0,2,2,,10,0,0,0,0,0,0,0,0,2,2,,10,0,0,0,0,0,0,0,0,2
