client,mode,price,crate,dbeach,dpier,dprivate,dcharter,pbeach,ppier,pprivate,pcharter,qbeach,qpier,qprivate,qcharter,income
877,4,164.65601,2.3013999,0,0,0,1,128.01801,128.01801,139.65601,164.65601,.25369999,.1498,.68169999,2.3013999,3750
878,4,34.869999,.0052,0,0,0,1,57.245998,57.245998,9.8699999,34.869999,.25369999,.1498,.053100001,.0052,2083.3333
879,3,3.8699999,.73689997,0,0,1,0,22.445999,22.445999,3.8699999,28.870001,.25369999,.1498,.73689997,2.3101001,416.66669
880,4,37.869999,2.3013999,0,0,0,1,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.68169999,2.3013999,2916.6665
881,3,24.870001,.053100001,0,0,1,0,144.246,144.246,24.870001,49.869999,.25369999,.1498,.053100001,.0052,6250.0015
882,1,9.8699999,.53329998,1,0,0,0,9.8699999,9.8699999,121.73,156.73,.53329998,.4522,.2413,1.0266,2083.3333
883,4,28.870001,2.3013999,0,0,0,1,22.445999,22.445999,3.8699999,28.870001,.25369999,.1498,.68169999,2.3013999,416.66669
884,3,12.87,.73689997,0,0,1,0,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.73689997,2.3101001,2916.6665
885,1,9.8699999,.53329998,1,0,0,0,9.8699999,9.8699999,121.73,156.73,.53329998,.4522,.2413,1.0266,2083.3333
886,2,18.870001,.4522,0,1,0,0,18.870001,18.870001,232.73,267.73001,.53329998,.4522,.2413,1.0266,4583.332
887,3,27.870001,.053100001,0,0,1,0,161.646,161.646,27.870001,52.869999,.25369999,.1498,.053100001,.0052,7083.3315
888,4,34.869999,2.3013999,0,0,0,1,57.245998,57.245998,9.8699999,34.869999,.25369999,.1498,.68169999,2.3013999,2083.3333
889,4,43.869999,.0052,0,0,0,1,109.446,109.446,18.870001,43.869999,.25369999,.1498,.053100001,.0052,4583.332
890,3,12.87,.053100001,0,0,1,0,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.053100001,.0052,2916.6665
891,3,3.8699999,.68169999,0,0,1,0,22.445999,22.445999,3.8699999,28.870001,.25369999,.1498,.68169999,2.3013999,416.66669
892,2,3.8699999,.4522,0,1,0,0,3.8699999,3.8699999,47.73,82.730003,.53329998,.4522,.2413,1.0266,416.66669
893,1,3.8699999,.53329998,1,0,0,0,3.8699999,3.8699999,47.73,82.730003,.53329998,.4522,.2413,1.0266,416.66669
894,3,9.8699999,.68169999,0,0,1,0,57.245998,57.245998,9.8699999,34.869999,.25369999,.1498,.68169999,2.3013999,2083.3333
895,3,27.870001,.68169999,0,0,1,0,161.646,161.646,27.870001,52.869999,.25369999,.1498,.68169999,2.3013999,7083.3315
896,1,15.87,.53329998,1,0,0,0,15.87,15.87,195.73,230.73,.53329998,.4522,.0156,.0057999999,3750
897,2,12.87,.4522,0,1,0,0,12.87,12.87,158.73,193.73,.53329998,.4522,.2413,1.0266,2916.6665
898,2,9.8699999,.4522,0,1,0,0,9.8699999,9.8699999,121.73,156.73,.53329998,.4522,.2413,1.0266,2083.3333
899,3,12.87,.053100001,0,0,1,0,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.053100001,.0052,2916.6665
900,3,12.87,.73689997,0,0,1,0,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.73689997,2.3101001,2916.6665
901,3,9.8699999,.053100001,0,0,1,0,57.245998,57.245998,9.8699999,34.869999,.25369999,.1498,.053100001,.0052,2083.3333
902,3,57.245998,.0143,0,0,1,0,176.34399,176.34399,57.245998,86.746002,.0678,.050299998,.0143,.028899999,2083.3333
903,3,12.87,.68169999,0,0,1,0,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.68169999,2.3013999,2916.6665
904,2,9.8699999,.4522,0,1,0,0,9.8699999,9.8699999,121.73,156.73,.53329998,.4522,.2413,1.0266,2083.3333
905,4,37.869999,2.3013999,0,0,0,1,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.68169999,2.3013999,2916.6665
906,2,6.8699999,.4522,0,1,0,0,6.8699999,6.8699999,84.730003,119.73,.53329998,.4522,.2413,1.0266,1249.9998
907,3,6.8699999,.053100001,0,0,1,0,39.846001,39.846001,6.8699999,31.870001,.25369999,.1498,.053100001,.0052,1249.9998
908,4,40.869999,2.3013999,0,0,0,1,92.045998,92.045998,15.87,40.869999,.25369999,.1498,.68169999,2.3013999,3750
909,3,92.045998,.0143,0,0,1,0,283.54401,283.54401,92.045998,121.546,.0678,.050299998,.0143,.028899999,3750
910,3,12.87,.68169999,0,0,1,0,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.68169999,2.3013999,2916.6665
911,3,12.87,.053100001,0,0,1,0,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.053100001,.0052,2916.6665
912,4,34.869999,2.3013999,0,0,0,1,57.245998,57.245998,9.8699999,34.869999,.25369999,.1498,.68169999,2.3013999,2083.3333
913,4,127.046,.64560002,0,0,0,1,195.73,195.73,92.045998,127.046,.0678,.078900002,.0559,.64560002,3750
914,2,9.8699999,.4522,0,1,0,0,9.8699999,9.8699999,121.73,156.73,.53329998,.4522,.2413,1.0266,2083.3333
915,3,24.870001,.68169999,0,0,1,0,144.246,144.246,24.870001,49.869999,.25369999,.1498,.68169999,2.3013999,6250.0015
916,3,24.870001,.68169999,0,0,1,0,144.246,144.246,24.870001,49.869999,.25369999,.1498,.68169999,2.3013999,6250.0015
917,3,18.870001,.053100001,0,0,1,0,109.446,109.446,18.870001,43.869999,.25369999,.1498,.053100001,.0052,4583.332
918,3,6.8699999,.053100001,0,0,1,0,39.846001,39.846001,6.8699999,31.870001,.25369999,.1498,.053100001,.0052,1249.9998
919,3,9.8699999,.053100001,0,0,1,0,57.245998,57.245998,9.8699999,34.869999,.25369999,.1498,.053100001,.0052,2083.3333
920,1,27.870001,.53329998,1,0,0,0,27.870001,27.870001,343.73001,378.73001,.53329998,.4522,.2413,1.0266,7083.3315
921,4,40.869999,2.3013999,0,0,0,1,92.045998,92.045998,15.87,40.869999,.25369999,.1498,.68169999,2.3013999,3750
922,3,15.87,.68169999,0,0,1,0,92.045998,92.045998,15.87,40.869999,.25369999,.1498,.68169999,2.3013999,3750
923,3,213.86,.0361,0,0,1,0,15.096,15.096,213.86,248.86,.53329998,.0068999999,.0361,.42160001,4583.332
924,2,7.8959999,.4522,0,1,0,0,7.8959999,7.8959999,111.86,146.86,.53329998,.4522,.0156,.0057999999,2083.3333
925,1,12.696,.53329998,1,0,0,0,12.696,12.696,179.86,214.86,.53329998,.4522,.0051000002,1.0266,3750
926,3,5.4959998,.73689997,0,0,1,0,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.73689997,2.3101001,1249.9998
927,3,7.8959999,.68169999,0,0,1,0,47.375999,47.375999,7.8959999,32.896,.25369999,.1498,.68169999,2.3013999,2083.3333
928,1,19.896,.53329998,1,0,0,0,19.896,19.896,281.85999,316.85999,.53329998,.4522,.2413,1.0266,6250.0015
929,3,12.696,.73689997,0,0,1,0,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.73689997,2.3101001,3750
930,3,7.8959999,.73689997,0,0,1,0,47.375999,47.375999,7.8959999,32.896,.25369999,.1498,.73689997,2.3101001,2083.3333
931,3,22.296,.68169999,0,0,1,0,133.776,133.776,22.296,47.296001,.25369999,.1498,.68169999,2.3013999,7083.3315
932,4,35.296001,2.3013999,0,0,0,1,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
933,3,37.896,.053100001,0,0,1,0,227.37601,227.37601,37.896,62.896,.25369999,.1498,.053100001,.0052,12499.998
934,1,7.8959999,.53329998,1,0,0,0,7.8959999,7.8959999,111.86,146.86,.53329998,.4522,.2413,1.0266,2083.3333
935,3,15.096,.73689997,0,0,1,0,90.575996,90.575996,15.096,40.096001,.25369999,.1498,.73689997,2.3101001,4583.332
936,4,40.096001,2.3013999,0,0,0,1,90.575996,90.575996,15.096,40.096001,.25369999,.1498,.68169999,2.3013999,4583.332
937,1,15.096,.53329998,1,0,0,0,15.096,15.096,213.86,248.86,.53329998,.4522,.2413,1.0266,4583.332
938,1,10.296,.53329998,1,0,0,0,10.296,10.296,145.86,180.86,.53329998,.4522,.2413,1.0266,2916.6665
939,4,47.296001,.0052,0,0,0,1,133.776,133.776,22.296,47.296001,.25369999,.1498,.053100001,.0052,7083.3315
940,3,10.296,.73689997,0,0,1,0,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.73689997,2.3101001,2916.6665
941,3,10.296,.68169999,0,0,1,0,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
942,1,15.096,.53329998,1,0,0,0,15.096,15.096,213.86,248.86,.53329998,.4522,.2413,1.0266,4583.332
943,3,5.4959998,.68169999,0,0,1,0,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.68169999,2.3013999,1249.9998
944,3,27.096001,.73689997,0,0,1,0,162.576,162.576,27.096001,52.096001,.25369999,.1498,.73689997,2.3101001,8750.001
945,3,12.696,.73689997,0,0,1,0,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.73689997,2.3101001,3750
946,2,77.860001,.078900002,0,1,0,0,77.860001,77.860001,115.874,144.87399,.0678,.078900002,.0014,.0029,1249.9998
947,1,17.496,.53329998,1,0,0,0,17.496,17.496,247.86,282.85999,.53329998,.4522,.0156,.0057999999,5416.6665
948,4,35.296001,2.3013999,0,0,0,1,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
949,3,17.496,.68169999,0,0,1,0,104.976,104.976,17.496,42.495998,.25369999,.1498,.68169999,2.3013999,5416.6665
950,4,32.896,2.3013999,0,0,0,1,47.375999,47.375999,7.8959999,32.896,.25369999,.1498,.68169999,2.3013999,2083.3333
951,3,45.198002,.68169999,0,0,1,0,150.174,150.174,45.198002,70.197998,.25369999,.1498,.68169999,2.3013999,5416.6665
952,1,26.598,.53329998,1,0,0,0,26.598,26.598,172.45799,207.45799,.53329998,.4522,.2413,1.0266,2916.6665
953,4,51.598,2.3013999,0,0,0,1,88.374001,88.374001,26.598,51.598,.25369999,.1498,.68169999,2.3013999,2916.6665
954,3,38.998001,.68169999,0,0,1,0,129.57401,129.57401,38.998001,63.998001,.25369999,.1498,.68169999,2.3013999,4583.332
955,4,102.774,.64560002,0,0,0,1,132.258,132.258,67.774002,102.774,.0678,.078900002,.0559,.64560002,2083.3333
956,2,26.598,.4522,0,1,0,0,26.598,26.598,172.45799,207.45799,.53329998,.4522,.2413,1.0266,2916.6665
957,1,14.198,.53329998,1,0,0,0,14.198,14.198,92.057999,127.058,.53329998,.4522,.2413,1.0266,1249.9998
958,4,39.198002,2.3013999,0,0,0,1,47.174,47.174,14.198,39.198002,.25369999,.1498,.68169999,2.3013999,1249.9998
959,4,57.798,2.3013999,0,0,0,1,108.974,108.974,32.798,57.798,.25369999,.1498,.68169999,2.3013999,3750
960,2,20.398001,.4522,0,1,0,0,20.398001,20.398001,132.258,167.258,.53329998,.4522,.0156,.0057999999,2083.3333
961,4,51.598,2.3013999,0,0,0,1,88.374001,88.374001,26.598,51.598,.25369999,.1498,.68169999,2.3013999,2916.6665
962,3,38.998001,.73689997,0,0,1,0,129.57401,129.57401,38.998001,63.998001,.25369999,.1498,.73689997,2.3101001,4583.332
963,3,26.598,.053100001,0,0,1,0,88.374001,88.374001,26.598,51.598,.25369999,.1498,.053100001,.0052,2916.6665
964,1,32.798,.53329998,1,0,0,0,32.798,32.798,212.658,247.658,.53329998,.4522,.1665,.39750001,3750
965,3,26.598,.68169999,0,0,1,0,88.374001,88.374001,26.598,51.598,.25369999,.1498,.68169999,2.3013999,2916.6665
966,4,63.998001,.0052,0,0,0,1,129.57401,129.57401,38.998001,63.998001,.25369999,.1498,.053100001,.0052,4583.332
967,3,32.798,.68169999,0,0,1,0,108.974,108.974,32.798,57.798,.25369999,.1498,.68169999,2.3013999,3750
968,4,63.998001,2.3013999,0,0,0,1,129.57401,129.57401,38.998001,63.998001,.25369999,.1498,.68169999,2.3013999,4583.332
969,2,26.598,.4522,0,1,0,0,26.598,26.598,172.45799,207.45799,.53329998,.4522,.2413,1.0266,2916.6665
970,2,26.598,.4522,0,1,0,0,26.598,26.598,172.45799,207.45799,.53329998,.4522,.0156,.0057999999,2916.6665
971,4,63.998001,2.3013999,0,0,0,1,129.57401,129.57401,38.998001,63.998001,.25369999,.1498,.68169999,2.3013999,4583.332
972,3,76.197998,.68169999,0,0,1,0,253.174,253.174,76.197998,101.198,.25369999,.1498,.68169999,2.3013999,9583.3359
973,3,32.798,.053100001,0,0,1,0,108.974,108.974,32.798,57.798,.25369999,.1498,.053100001,.0052,3750
974,2,20.398001,.4522,0,1,0,0,20.398001,20.398001,132.258,167.258,.53329998,.4522,.2413,1.0266,2083.3333
975,3,14.198,.053100001,0,0,1,0,47.174,47.174,14.198,39.198002,.25369999,.1498,.053100001,.0052,1249.9998
976,2,38.998001,.4522,0,1,0,0,38.998001,38.998001,252.858,287.858,.53329998,.4522,.1665,.39750001,4583.332
977,3,38.998001,.68169999,0,0,1,0,129.57401,129.57401,38.998001,63.998001,.25369999,.1498,.68169999,2.3013999,4583.332
978,2,76.197998,.4522,0,1,0,0,76.197998,76.197998,494.05801,529.05798,.53329998,.4522,.2413,1.0266,9583.3359
979,1,7.9980001,.53329998,1,0,0,0,7.9980001,7.9980001,51.858002,86.858002,.53329998,.4522,.2413,1.0266,416.66669
980,2,9.8699999,.4522,0,1,0,0,9.8699999,9.8699999,121.73,156.73,.53329998,.4522,.0156,.0057999999,2083.3333
981,1,14.476,.25369999,1,0,0,0,14.476,14.476,62.509998,81.010002,.25369999,.1498,.0233,.0219,2083.3333
982,2,2.322,.4522,0,1,0,0,2.322,2.322,55.470001,90.470001,.53329998,.4522,.2413,1.0266,416.66669
983,3,4.1220002,.68169999,0,0,1,0,53.585999,53.585999,4.1220002,29.122,.25369999,.1498,.68169999,2.3013999,1249.9998
984,3,9.5220003,.053100001,0,0,1,0,123.786,123.786,9.5220003,34.521999,.25369999,.1498,.053100001,.0052,3750
985,4,35.296001,.0052,0,0,0,1,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.053100001,.0052,2916.6665
986,2,3.096,.4522,0,1,0,0,3.096,3.096,43.860001,78.860001,.53329998,.4522,.2413,1.0266,416.66669
987,2,7.8959999,.4522,0,1,0,0,7.8959999,7.8959999,111.86,146.86,.53329998,.4522,.2413,1.0266,2083.3333
988,3,12.696,.73689997,0,0,1,0,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.73689997,2.3101001,3750
989,3,7.8959999,.68169999,0,0,1,0,47.375999,47.375999,7.8959999,32.896,.25369999,.1498,.68169999,2.3013999,2083.3333
990,4,28.096001,2.3013999,0,0,0,1,18.576,18.576,3.096,28.096001,.25369999,.1498,.68169999,2.3013999,416.66669
991,4,30.496,.0052,0,0,0,1,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.053100001,.0052,1249.9998
992,3,19.896,.68169999,0,0,1,0,119.376,119.376,19.896,44.896,.25369999,.1498,.68169999,2.3013999,6250.0015
993,3,10.296,.68169999,0,0,1,0,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
994,2,15.096,.4522,0,1,0,0,15.096,15.096,213.86,248.86,.53329998,.4522,.2413,1.0266,4583.332
995,2,10.296,.4522,0,1,0,0,10.296,10.296,145.86,180.86,.53329998,.4522,.1665,.39750001,2916.6665
996,2,5.4959998,.4522,0,1,0,0,5.4959998,5.4959998,77.860001,112.86,.53329998,.4522,.2413,1.0266,1249.9998
997,4,30.496,2.3013999,0,0,0,1,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.68169999,2.3013999,1249.9998
998,1,17.496,.53329998,1,0,0,0,17.496,17.496,247.86,282.85999,.53329998,.4522,.2413,1.0266,5416.6665
999,3,5.4959998,.053100001,0,0,1,0,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.053100001,.0052,1249.9998
1000,3,10.296,.68169999,0,0,1,0,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
1001,3,12.696,.053100001,0,0,1,0,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.053100001,.0052,3750
1002,2,5.4959998,.4522,0,1,0,0,5.4959998,5.4959998,77.860001,112.86,.53329998,.4522,.2413,1.0266,1249.9998
1003,3,3.096,.053100001,0,0,1,0,18.576,18.576,3.096,28.096001,.25369999,.1498,.053100001,.0052,416.66669
1004,3,15.096,.053100001,0,0,1,0,90.575996,90.575996,15.096,40.096001,.25369999,.1498,.053100001,.0052,4583.332
1005,1,76.176003,.25369999,1,0,0,0,76.176003,76.176003,139.65601,158.15601,.25369999,.1498,.2339,.62879997,3750
1006,3,12.696,.68169999,0,0,1,0,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.68169999,2.3013999,3750
1007,3,37.896,.053100001,0,0,1,0,227.37601,227.37601,37.896,62.896,.25369999,.1498,.053100001,.0052,12499.998
1008,1,5.4959998,.53329998,1,0,0,0,5.4959998,5.4959998,77.860001,112.86,.53329998,.4522,.1665,.39750001,1249.9998
1009,2,47.375999,.1498,0,1,0,0,47.375999,47.375999,86.856003,105.356,.25369999,.1498,.2339,.62879997,2083.3333
1010,1,7.8959999,.53329998,1,0,0,0,7.8959999,7.8959999,111.86,146.86,.53329998,.4522,.2413,1.0266,2083.3333
1011,3,3.29,.68169999,0,0,1,0,37.506001,37.506001,3.29,28.290001,.25369999,.1498,.68169999,2.3013999,2083.3333
1012,1,3.29,.53329998,1,0,0,0,3.29,3.29,101.99,136.99001,.53329998,.4522,.0051000002,1.0266,2083.3333
1013,1,2.29,.53329998,1,0,0,0,2.29,2.29,70.989998,105.99,.53329998,.4522,.1665,.39750001,1249.9998
1014,1,1.29,.53329998,1,0,0,0,1.29,1.29,39.990002,74.989998,.53329998,.4522,.2413,1.0266,416.66669
1015,2,6.29,.4522,0,1,0,0,6.29,6.29,194.99001,229.99001,.53329998,.4522,.2413,1.0266,4583.332
1016,3,41.262001,.0143,0,0,1,0,243.34,243.34,41.262001,70.762001,.0678,.050299998,.0143,.028899999,3750
1017,3,36.450001,.053100001,0,0,1,0,56.862,56.862,36.450001,61.450001,.25369999,.1498,.053100001,.0052,5416.6665
1018,2,49.062,.1498,0,1,0,0,49.062,49.062,149.702,168.202,.25369999,.1498,.0082,.0044,4583.332
1019,4,56.450001,2.3101001,0,0,0,1,49.062,49.062,31.450001,56.450001,.25369999,.1498,.73689997,2.3101001,4583.332
1020,3,16.450001,.68169999,0,0,1,0,25.662001,25.662001,16.450001,41.450001,.25369999,.1498,.68169999,2.3013999,2083.3333
1021,3,56.862,.0102,0,0,1,0,214.326,214.326,56.862,91.862,.0678,.078900002,.0102,.0209,5416.6665
1022,3,33.462002,.0102,0,0,1,0,126.126,126.126,33.462002,68.461998,.0678,.078900002,.0102,.0209,2916.6665
1023,1,11.45,.53329998,1,0,0,0,11.45,11.45,67.325996,102.326,.53329998,.4522,.2413,1.0266,1249.9998
1024,4,131.726,1.0266,0,0,0,1,16.450001,16.450001,96.725998,131.726,.53329998,.4522,.2413,1.0266,2083.3333
1025,3,41.262001,.0143,0,0,1,0,243.34,243.34,41.262001,70.762001,.0678,.050299998,.0143,.028899999,3750
1026,4,76.449997,2.3013999,0,0,0,1,80.262001,80.262001,51.450001,76.449997,.25369999,.1498,.68169999,2.3013999,7916.6665
1027,3,25.662001,.0102,0,0,1,0,96.725998,96.725998,25.662001,60.661999,.0678,.078900002,.0102,.0209,2083.3333
1028,1,26.450001,.53329998,1,0,0,0,26.450001,26.450001,155.526,190.526,.53329998,.4522,.2413,1.0266,3750
1029,4,41.450001,2.3013999,0,0,0,1,25.662001,25.662001,16.450001,41.450001,.25369999,.1498,.68169999,2.3013999,2083.3333
1030,4,51.450001,2.3013999,0,0,0,1,41.262001,41.262001,26.450001,51.450001,.25369999,.1498,.68169999,2.3013999,3750
1031,1,21.450001,.53329998,1,0,0,0,21.450001,21.450001,126.126,161.12601,.53329998,.4522,.2413,1.0266,2916.6665
1032,4,46.450001,.0052,0,0,0,1,33.462002,33.462002,21.450001,46.450001,.25369999,.1498,.053100001,.0052,2916.6665
1033,3,17.862,.089699998,0,0,1,0,67.325996,67.325996,17.862,52.862,.0678,.078900002,.089699998,1.0905,1249.9998
1034,3,21.450001,.73689997,0,0,1,0,33.462002,33.462002,21.450001,46.450001,.25369999,.1498,.73689997,2.3101001,2916.6665
1035,2,17.862,.1498,0,1,0,0,17.862,17.862,54.501999,73.001999,.25369999,.1498,.0233,.0219,1249.9998
1036,1,11.45,.53329998,1,0,0,0,11.45,11.45,67.325996,102.326,.53329998,.4522,.2413,1.0266,1249.9998
1037,4,48.375999,.324,0,0,0,1,176.748,176.748,18.875999,48.375999,.0678,.050299998,.1082,.324,2916.6665
1038,4,47.372002,.0052,0,0,0,1,14.476,14.476,22.372,47.372002,.25369999,.1498,.053100001,.0052,2083.3333
1039,3,36.476002,.0143,0,0,1,0,341.548,341.548,36.476002,65.975998,.0678,.050299998,.0143,.028899999,6250.0015
1040,3,6.8699999,.053100001,0,0,1,0,39.846001,39.846001,6.8699999,31.870001,.25369999,.1498,.053100001,.0052,1249.9998
1041,3,6.8699999,.68169999,0,0,1,0,39.846001,39.846001,6.8699999,31.870001,.25369999,.1498,.68169999,2.3013999,1249.9998
1042,4,37.869999,2.3013999,0,0,0,1,74.646004,74.646004,12.87,37.869999,.25369999,.1498,.68169999,2.3013999,2916.6665
1043,1,15.87,.53329998,1,0,0,0,15.87,15.87,195.73,230.73,.53329998,.4522,.1665,.39750001,3750
1044,4,34.869999,2.3101001,0,0,0,1,57.245998,57.245998,9.8699999,34.869999,.25369999,.1498,.73689997,2.3101001,2083.3333
1045,4,40.869999,.0052,0,0,0,1,92.045998,92.045998,15.87,40.869999,.25369999,.1498,.053100001,.0052,3750
1046,4,40.096001,2.3101001,0,0,0,1,90.575996,90.575996,15.096,40.096001,.25369999,.0014,.73689997,2.3101001,4583.332
1047,4,35.296001,2.3013999,0,0,0,1,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
1048,2,7.8959999,.4522,0,1,0,0,7.8959999,7.8959999,111.86,146.86,.53329998,.4522,.2413,1.0266,2083.3333
1049,2,15.096,.4522,0,1,0,0,15.096,15.096,213.86,248.86,.53329998,.4522,.2413,1.0266,4583.332
1050,3,10.296,.73689997,0,0,1,0,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.73689997,2.3101001,2916.6665
1051,4,246.07401,.0029,0,0,0,1,145.86,145.86,217.07401,246.07401,.0678,.078900002,.0014,.0029,2916.6665
1052,3,12.696,.73689997,0,0,1,0,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.73689997,2.3101001,3750
1053,4,35.296001,2.3013999,0,0,0,1,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
1054,2,7.8959999,.4522,0,1,0,0,7.8959999,7.8959999,111.86,146.86,.53329998,.4522,.2413,1.0266,2083.3333
1055,1,12.696,.53329998,1,0,0,0,12.696,12.696,179.86,214.86,.53329998,.4522,.0156,.0057999999,3750
1056,4,42.495998,2.3013999,0,0,0,1,104.976,104.976,17.496,42.495998,.25369999,.1498,.68169999,2.3013999,5416.6665
1057,2,7.8959999,.4522,0,1,0,0,7.8959999,7.8959999,111.86,146.86,.53329998,.4522,.2413,1.0266,2083.3333
1058,4,37.695999,.0052,0,0,0,1,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.053100001,.0052,3750
1059,3,52.487999,.053100001,0,0,1,0,166.21201,166.21201,52.487999,77.487999,.25369999,.1498,.053100001,.0052,5416.6665
1060,2,16.488001,.4522,0,1,0,0,16.488001,16.488001,97.096001,132.09599,.53329998,.4522,.2413,1.0266,1249.9998
1061,3,45.287998,.68169999,0,0,1,0,143.412,143.412,45.287998,70.288002,.25369999,.1498,.68169999,2.3013999,4583.332
1062,3,30.888,.73689997,0,0,1,0,97.811996,97.811996,30.888,55.888,.25369999,.1498,.73689997,2.3101001,2916.6665
1063,4,48.688,2.3101001,0,0,0,1,75.012001,75.012001,23.688,48.688,.25369999,.0014,.73689997,2.3101001,2083.3333
1064,2,30.888,.4522,0,1,0,0,30.888,30.888,181.896,216.896,.53329998,.4522,.2413,1.0266,2916.6665
1065,3,38.088001,.68169999,0,0,1,0,120.612,120.612,38.088001,63.088001,.25369999,.1498,.68169999,2.3013999,3750
1066,4,55.888,2.3013999,0,0,0,1,97.811996,97.811996,30.888,55.888,.25369999,.1498,.68169999,2.3013999,2916.6665
1067,2,30.888,.4522,0,1,0,0,30.888,30.888,181.896,216.896,.53329998,.4522,.2413,1.0266,2916.6665
1068,3,38.088001,.73689997,0,0,1,0,120.612,120.612,38.088001,63.088001,.25369999,.1498,.73689997,2.3101001,3750
1069,4,87.211998,1.0905,0,0,0,1,97.096001,97.096001,52.212002,87.211998,.0678,.078900002,.089699998,1.0905,1249.9998
1070,4,84.688004,2.3013999,0,0,0,1,189.01199,189.01199,59.688,84.688004,.25369999,.1498,.68169999,2.3013999,6250.0015
1071,4,41.487999,2.3013999,0,0,0,1,52.212002,52.212002,16.488001,41.487999,.25369999,.1498,.68169999,2.3013999,1249.9998
1072,3,23.688,.68169999,0,0,1,0,75.012001,75.012001,23.688,48.688,.25369999,.1498,.68169999,2.3013999,2083.3333
1073,3,189.01199,.089699998,0,0,1,0,351.496,351.496,189.01199,224.01199,.0678,.078900002,.089699998,1.0905,6250.0015
1074,1,30.888,.53329998,1,0,0,0,30.888,30.888,181.896,216.896,.53329998,.4522,.0156,.0057999999,2916.6665
1075,3,10.296,.73689997,0,0,1,0,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.73689997,2.3101001,2916.6665
1076,3,76.176003,.1082,0,0,1,0,267.67401,267.67401,76.176003,105.676,.0678,.050299998,.1082,.324,3750
1077,2,12.696,.4522,0,1,0,0,12.696,12.696,179.86,214.86,.53329998,.4522,.2413,1.0266,3750
1078,4,30.496,2.3013999,0,0,0,1,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.68169999,2.3013999,1249.9998
1079,4,32.896,.0052,0,0,0,1,47.375999,47.375999,7.8959999,32.896,.25369999,.1498,.053100001,.0052,2083.3333
1080,3,5.4959998,.73689997,0,0,1,0,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.73689997,2.3101001,1249.9998
1081,2,10.296,.4522,0,1,0,0,10.296,10.296,145.86,180.86,.53329998,.4522,.2413,1.0266,2916.6665
1082,3,76.176003,.0143,0,0,1,0,267.67401,267.67401,76.176003,105.676,.0678,.050299998,.0143,.028899999,3750
1083,4,37.695999,2.3013999,0,0,0,1,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.68169999,2.3013999,3750
1084,4,35.296001,2.3013999,0,0,0,1,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
1085,4,82.375999,.0209,0,0,0,1,111.86,111.86,47.375999,82.375999,.0678,.078900002,.0102,.0209,2083.3333
1086,3,37.896,.73689997,0,0,1,0,227.37601,227.37601,37.896,62.896,.25369999,.1498,.73689997,2.3101001,12499.998
1087,4,37.695999,2.3013999,0,0,0,1,76.176003,76.176003,12.696,37.695999,.25369999,.1498,.68169999,2.3013999,3750
1088,4,30.496,.0052,0,0,0,1,32.976002,32.976002,5.4959998,30.496,.25369999,.1498,.053100001,.0052,1249.9998
1089,4,35.296001,2.3013999,0,0,0,1,61.776001,61.776001,10.296,35.296001,.25369999,.1498,.68169999,2.3013999,2916.6665
1090,3,15.096,.053100001,0,0,1,0,90.575996,90.575996,15.096,40.096001,.25369999,.1498,.053100001,.0052,4583.332
